date,province,region,variable,value
4/1/2019,Maha Sarakham ,east_northeast,no_tourist_foreign,749
4/1/2019,Mukdahan ,east_northeast,no_tourist_foreign,22849
4/1/2019,Roi Et ,east_northeast,no_tourist_foreign,761
4/1/2019,Loei ,east_northeast,no_tourist_foreign,3193
4/1/2019,Sisaket ,south,no_tourist_foreign,1554
4/1/2019,Surin ,east_northeast,no_tourist_foreign,2023
4/1/2019,Nong Khai ,east_northeast,no_tourist_foreign,59121
4/1/2019,Bueng Kan ,east_northeast,no_tourist_foreign,1241
4/1/2019,Udon Thani ,east_northeast,no_tourist_foreign,12463
4/1/2019,Ubon Ratchathani ,east_northeast,no_tourist_foreign,14476
4/1/2019,Sakon Nakhon ,east_northeast,no_tourist_foreign,752
4/1/2019,Yasothon ,east_northeast,no_tourist_foreign,1528
4/1/2019,Amnat Charoen ,east_northeast,no_tourist_foreign,703
4/1/2019,Nong Bua Lamphu ,east_northeast,no_tourist_foreign,212
4/1/2020,Bangkok,central,no_tourist_foreign,143032
4/1/2020,Lopburi ,central,no_tourist_foreign,0
4/1/2020,Phra Nakhon Si Ayutthaya ,central,no_tourist_foreign,4
4/1/2020,Saraburi ,central,no_tourist_foreign,0
4/1/2020,Chainat ,central,no_tourist_foreign,0
4/1/2020,Nakhon Pathom ,central,no_tourist_foreign,0
4/1/2020,Sing Buri ,central,no_tourist_foreign,0
4/1/2020,Ang Thong ,central,no_tourist_foreign,0
4/1/2020,Nonthaburi ,central,no_tourist_foreign,0
4/1/2020,Pathum Thani ,central,no_tourist_foreign,0
4/1/2020,Samut Prakan ,central,no_tourist_foreign,0
4/1/2020,Samut Sakhon ,central,no_tourist_foreign,0
4/1/2020,Chachoengsao ,east,no_tourist_foreign,0
4/1/2020,Ratchaburi ,central,no_tourist_foreign,0
4/1/2020,Kanchanaburi ,central,no_tourist_foreign,0
4/1/2020,Samut Songkhram ,central,no_tourist_foreign,8
4/1/2020,Suphan Buri ,central,no_tourist_foreign,0
4/1/2020,Phetchaburi ,central,no_tourist_foreign,109
4/1/2020,Prachuap Khiri Khan ,central,no_tourist_foreign,419
4/1/2020,Chonburi ,east,no_tourist_foreign,10275
4/1/2020,Chanthaburi ,east,no_tourist_foreign,0
4/1/2020,Trat ,east,no_tourist_foreign,592
4/1/2020,Nakhon Nayok ,east,no_tourist_foreign,0
4/1/2020,Prachinburi ,east,no_tourist_foreign,20
4/1/2020,Rayong ,east,no_tourist_foreign,0
4/1/2020,Sa Kaeo ,east,no_tourist_foreign,0
4/1/2020,Phuket ,south,no_tourist_foreign,4281
4/1/2020,Phatthalung ,south,no_tourist_foreign,0
4/1/2020,Trang ,south,no_tourist_foreign,252
4/1/2020,Ranong ,south,no_tourist_foreign,16
4/1/2020,Chumphon ,south,no_tourist_foreign,0
4/1/2020,Pattani ,south,no_tourist_foreign,35
4/1/2020,Yala ,south,no_tourist_foreign,56
4/1/2020,Nakhon Si Thammarat ,south,no_tourist_foreign,0
4/1/2020,Narathiwat ,south,no_tourist_foreign,25
4/1/2020,Krabi ,south,no_tourist_foreign,391
4/1/2020,Songkhla ,south,no_tourist_foreign,528
4/1/2020,Phang Nga ,south,no_tourist_foreign,1479
4/1/2020,Surat Thani ,south,no_tourist_foreign,10178
4/1/2020,Satun ,south,no_tourist_foreign,84
4/1/2020,Kamphaeng Phet ,north,no_tourist_foreign,33
4/1/2020,Chiang Rai ,north,no_tourist_foreign,802
4/1/2020,Chiang Mai ,north,no_tourist_foreign,816
4/1/2020,Phichit ,north,no_tourist_foreign,17
4/1/2020,Nakhon Sawan ,north,no_tourist_foreign,23
4/1/2020,Tak ,north,no_tourist_foreign,0
4/1/2020,Phitsanulok ,north,no_tourist_foreign,103
4/1/2020,Phayao ,north,no_tourist_foreign,10
4/1/2020,Phetchabun ,north,no_tourist_foreign,6
4/1/2020,Phrae ,north,no_tourist_foreign,0
4/1/2020,Lampang ,north,no_tourist_foreign,0
4/1/2020,Lamphun ,north,no_tourist_foreign,0
4/1/2020,Mae Hong Son ,north,no_tourist_foreign,188
4/1/2020,Uttaradit ,north,no_tourist_foreign,17
4/1/2020,Uthai Thani ,north,no_tourist_foreign,0
4/1/2020,Sukhothai ,north,no_tourist_foreign,62
4/1/2020,Nan ,north,no_tourist_foreign,0
4/1/2020,Kalasin ,east_northeast,no_tourist_foreign,0
4/1/2020,Khon Kaen ,east_northeast,no_tourist_foreign,0
4/1/2020,Chaiyaphum ,east_northeast,no_tourist_foreign,0
4/1/2020,Nakhon Phanom ,east_northeast,no_tourist_foreign,0
4/1/2020,Nakhon Ratchasima ,east_northeast,no_tourist_foreign,0
4/1/2020,Buriram ,east_northeast,no_tourist_foreign,0
4/1/2020,Maha Sarakham ,east_northeast,no_tourist_foreign,0
4/1/2020,Mukdahan ,east_northeast,no_tourist_foreign,0
4/1/2020,Roi Et ,east_northeast,no_tourist_foreign,26
4/1/2020,Loei ,east_northeast,no_tourist_foreign,0
4/1/2020,Sisaket ,south,no_tourist_foreign,0
4/1/2020,Surin ,east_northeast,no_tourist_foreign,0
4/1/2020,Nong Khai ,east_northeast,no_tourist_foreign,0
4/1/2020,Bueng Kan ,east_northeast,no_tourist_foreign,0
4/1/2020,Udon Thani ,east_northeast,no_tourist_foreign,0
4/1/2020,Ubon Ratchathani ,east_northeast,no_tourist_foreign,0
4/1/2020,Sakon Nakhon ,east_northeast,no_tourist_foreign,0
4/1/2020,Yasothon ,east_northeast,no_tourist_foreign,0
4/1/2020,Amnat Charoen ,east_northeast,no_tourist_foreign,0
4/1/2020,Nong Bua Lamphu ,east_northeast,no_tourist_foreign,0
4/1/2021,Bangkok,central,no_tourist_foreign,51757
4/1/2021,Lopburi ,central,no_tourist_foreign,62
4/1/2021,Phra Nakhon Si Ayutthaya ,central,no_tourist_foreign,742
4/1/2021,Saraburi ,central,no_tourist_foreign,115
4/1/2021,Chainat ,central,no_tourist_foreign,0
4/1/2021,Nakhon Pathom ,central,no_tourist_foreign,51
4/1/2021,Sing Buri ,central,no_tourist_foreign,0
4/1/2021,Ang Thong ,central,no_tourist_foreign,0
4/1/2021,Nonthaburi ,central,no_tourist_foreign,125
4/1/2021,Pathum Thani ,central,no_tourist_foreign,141
4/1/2021,Samut Prakan ,central,no_tourist_foreign,238
4/1/2021,Samut Sakhon ,central,no_tourist_foreign,51
4/1/2021,Chachoengsao ,east,no_tourist_foreign,0
4/1/2021,Ratchaburi ,central,no_tourist_foreign,15
4/1/2021,Kanchanaburi ,central,no_tourist_foreign,211
4/1/2021,Samut Songkhram ,central,no_tourist_foreign,72
4/1/2021,Suphan Buri ,central,no_tourist_foreign,0
4/1/2021,Phetchaburi ,central,no_tourist_foreign,226
4/1/2021,Prachuap Khiri Khan ,central,no_tourist_foreign,122
4/1/2021,Chonburi ,east,no_tourist_foreign,1042
4/1/2021,Chanthaburi ,east,no_tourist_foreign,70
4/1/2021,Trat ,east,no_tourist_foreign,224
4/1/2021,Nakhon Nayok ,east,no_tourist_foreign,0
4/1/2021,Prachinburi ,east,no_tourist_foreign,0
4/1/2021,Rayong ,east,no_tourist_foreign,298
4/1/2021,Sa Kaeo ,east,no_tourist_foreign,0
4/1/2021,Phuket ,south,no_tourist_foreign,1180
4/1/2021,Phatthalung ,south,no_tourist_foreign,0
4/1/2021,Trang ,south,no_tourist_foreign,93
4/1/2021,Ranong ,south,no_tourist_foreign,161
4/1/2021,Chumphon ,south,no_tourist_foreign,52
4/1/2021,Pattani ,south,no_tourist_foreign,0
4/1/2021,Yala ,south,no_tourist_foreign,0
4/1/2021,Nakhon Si Thammarat ,south,no_tourist_foreign,520
4/1/2021,Narathiwat ,south,no_tourist_foreign,0
4/1/2021,Krabi ,south,no_tourist_foreign,1010
4/1/2021,Songkhla ,south,no_tourist_foreign,38
4/1/2021,Phang Nga ,south,no_tourist_foreign,1639
4/1/2021,Surat Thani ,south,no_tourist_foreign,537
4/1/2021,Satun ,south,no_tourist_foreign,589
4/1/2021,Kamphaeng Phet ,north,no_tourist_foreign,81
4/1/2021,Chiang Rai ,north,no_tourist_foreign,550
4/1/2021,Chiang Mai ,north,no_tourist_foreign,4037
4/1/2021,Phichit ,north,no_tourist_foreign,0
4/1/2021,Nakhon Sawan ,north,no_tourist_foreign,115
4/1/2021,Tak ,north,no_tourist_foreign,73
4/1/2021,Phitsanulok ,north,no_tourist_foreign,139
4/1/2021,Phayao ,north,no_tourist_foreign,99
4/1/2021,Phetchabun ,north,no_tourist_foreign,362
4/1/2021,Phrae ,north,no_tourist_foreign,143
4/1/2021,Lampang ,north,no_tourist_foreign,550
4/1/2021,Lamphun ,north,no_tourist_foreign,185
4/1/2021,Mae Hong Son ,north,no_tourist_foreign,511
4/1/2021,Uttaradit ,north,no_tourist_foreign,0
4/1/2021,Uthai Thani ,north,no_tourist_foreign,0
4/1/2021,Sukhothai ,north,no_tourist_foreign,676
4/1/2021,Nan ,north,no_tourist_foreign,110
4/1/2021,Kalasin ,east_northeast,no_tourist_foreign,0
4/1/2021,Khon Kaen ,east_northeast,no_tourist_foreign,63
4/1/2021,Chaiyaphum ,east_northeast,no_tourist_foreign,49
4/1/2021,Nakhon Phanom ,east_northeast,no_tourist_foreign,27
4/1/2021,Nakhon Ratchasima ,east_northeast,no_tourist_foreign,921
4/1/2021,Buriram ,east_northeast,no_tourist_foreign,106
4/1/2021,Maha Sarakham ,east_northeast,no_tourist_foreign,0
4/1/2021,Mukdahan ,east_northeast,no_tourist_foreign,0
4/1/2021,Roi Et ,east_northeast,no_tourist_foreign,0
4/1/2021,Loei ,east_northeast,no_tourist_foreign,22
4/1/2021,Sisaket ,south,no_tourist_foreign,0
4/1/2021,Surin ,east_northeast,no_tourist_foreign,11
4/1/2021,Nong Khai ,east_northeast,no_tourist_foreign,79
4/1/2021,Bueng Kan ,east_northeast,no_tourist_foreign,0
4/1/2021,Udon Thani ,east_northeast,no_tourist_foreign,20
4/1/2021,Ubon Ratchathani ,east_northeast,no_tourist_foreign,14
4/1/2021,Sakon Nakhon ,east_northeast,no_tourist_foreign,15
4/1/2021,Yasothon ,east_northeast,no_tourist_foreign,0
4/1/2021,Amnat Charoen ,east_northeast,no_tourist_foreign,0
4/1/2021,Nong Bua Lamphu ,east_northeast,no_tourist_foreign,0
4/1/2022,Bangkok,central,no_tourist_foreign,249795
4/1/2022,Lopburi ,central,no_tourist_foreign,206
4/1/2022,Phra Nakhon Si Ayutthaya ,central,no_tourist_foreign,8374
4/1/2022,Saraburi ,central,no_tourist_foreign,461
4/1/2022,Chainat ,central,no_tourist_foreign,48
4/1/2022,Nakhon Pathom ,central,no_tourist_foreign,219
4/1/2022,Sing Buri ,central,no_tourist_foreign,87
4/1/2022,Ang Thong ,central,no_tourist_foreign,0
4/1/2022,Nonthaburi ,central,no_tourist_foreign,676
4/1/2022,Pathum Thani ,central,no_tourist_foreign,685
4/1/2022,Samut Prakan ,central,no_tourist_foreign,19242
4/1/2022,Samut Sakhon ,central,no_tourist_foreign,78
4/1/2022,Chachoengsao ,east,no_tourist_foreign,234
4/1/2022,Ratchaburi ,central,no_tourist_foreign,900
4/1/2022,Kanchanaburi ,central,no_tourist_foreign,4249
4/1/2022,Samut Songkhram ,central,no_tourist_foreign,1080
4/1/2022,Suphan Buri ,central,no_tourist_foreign,427
4/1/2022,Phetchaburi ,central,no_tourist_foreign,2404
4/1/2022,Prachuap Khiri Khan ,central,no_tourist_foreign,6470
4/1/2022,Chonburi ,east,no_tourist_foreign,36853
4/1/2022,Chanthaburi ,east,no_tourist_foreign,792
4/1/2022,Trat ,east,no_tourist_foreign,3631
4/1/2022,Nakhon Nayok ,east,no_tourist_foreign,78
4/1/2022,Prachinburi ,east,no_tourist_foreign,202
4/1/2022,Rayong ,east,no_tourist_foreign,7318
4/1/2022,Sa Kaeo ,east,no_tourist_foreign,355
4/1/2022,Phuket ,south,no_tourist_foreign,120317
4/1/2022,Phatthalung ,south,no_tourist_foreign,0
4/1/2022,Trang ,south,no_tourist_foreign,489
4/1/2022,Ranong ,south,no_tourist_foreign,533
4/1/2022,Chumphon ,south,no_tourist_foreign,154
4/1/2022,Pattani ,south,no_tourist_foreign,0
4/1/2022,Yala ,south,no_tourist_foreign,0
4/1/2022,Nakhon Si Thammarat ,south,no_tourist_foreign,148
4/1/2022,Narathiwat ,south,no_tourist_foreign,0
4/1/2022,Krabi ,south,no_tourist_foreign,21730
4/1/2022,Songkhla ,south,no_tourist_foreign,2753
4/1/2022,Phang Nga ,south,no_tourist_foreign,35336
4/1/2022,Surat Thani ,south,no_tourist_foreign,54198
4/1/2022,Satun ,south,no_tourist_foreign,1558
4/1/2022,Kamphaeng Phet ,north,no_tourist_foreign,846
4/1/2022,Chiang Rai ,north,no_tourist_foreign,5030
4/1/2022,Chiang Mai ,north,no_tourist_foreign,21808
4/1/2022,Phichit ,north,no_tourist_foreign,59
4/1/2022,Nakhon Sawan ,north,no_tourist_foreign,1076
4/1/2022,Tak ,north,no_tourist_foreign,139
4/1/2022,Phitsanulok ,north,no_tourist_foreign,1627
4/1/2022,Phayao ,north,no_tourist_foreign,2317
4/1/2022,Phetchabun ,north,no_tourist_foreign,2133
4/1/2022,Phrae ,north,no_tourist_foreign,679
4/1/2022,Lampang ,north,no_tourist_foreign,705
4/1/2022,Lamphun ,north,no_tourist_foreign,1945
4/1/2022,Mae Hong Son ,north,no_tourist_foreign,4428
4/1/2022,Uttaradit ,north,no_tourist_foreign,207
4/1/2022,Uthai Thani ,north,no_tourist_foreign,0
4/1/2022,Sukhothai ,north,no_tourist_foreign,1798
4/1/2022,Nan ,north,no_tourist_foreign,1702
4/1/2022,Kalasin ,east_northeast,no_tourist_foreign,110
4/1/2022,Khon Kaen ,east_northeast,no_tourist_foreign,1246
4/1/2022,Chaiyaphum ,east_northeast,no_tourist_foreign,212
4/1/2022,Nakhon Phanom ,east_northeast,no_tourist_foreign,781
4/1/2022,Nakhon Ratchasima ,east_northeast,no_tourist_foreign,3624
4/1/2022,Buriram ,east_northeast,no_tourist_foreign,615
4/1/2022,Maha Sarakham ,east_northeast,no_tourist_foreign,278
4/1/2022,Mukdahan ,east_northeast,no_tourist_foreign,960
4/1/2022,Roi Et ,east_northeast,no_tourist_foreign,219
4/1/2022,Loei ,east_northeast,no_tourist_foreign,599
4/1/2022,Sisaket ,south,no_tourist_foreign,80
4/1/2022,Surin ,east_northeast,no_tourist_foreign,205
4/1/2022,Nong Khai ,east_northeast,no_tourist_foreign,1478
4/1/2022,Bueng Kan ,east_northeast,no_tourist_foreign,345
4/1/2022,Udon Thani ,east_northeast,no_tourist_foreign,1155
4/1/2022,Ubon Ratchathani ,east_northeast,no_tourist_foreign,240
4/1/2022,Sakon Nakhon ,east_northeast,no_tourist_foreign,355
4/1/2022,Yasothon ,east_northeast,no_tourist_foreign,56
4/1/2022,Amnat Charoen ,east_northeast,no_tourist_foreign,43
4/1/2022,Nong Bua Lamphu ,east_northeast,no_tourist_foreign,37
5/1/2019,Bangkok,central,no_tourist_foreign,1999039
5/1/2019,Lopburi ,central,no_tourist_foreign,1305
5/1/2019,Phra Nakhon Si Ayutthaya ,central,no_tourist_foreign,174943
5/1/2019,Saraburi ,central,no_tourist_foreign,4017
5/1/2019,Chainat ,central,no_tourist_foreign,215
5/1/2019,Nakhon Pathom ,central,no_tourist_foreign,8408
5/1/2019,Sing Buri ,central,no_tourist_foreign,336
5/1/2019,Ang Thong ,central,no_tourist_foreign,764
5/1/2019,Nonthaburi ,central,no_tourist_foreign,28377
5/1/2019,Pathum Thani ,central,no_tourist_foreign,46477
5/1/2019,Samut Prakan ,central,no_tourist_foreign,69372
5/1/2019,Samut Sakhon ,central,no_tourist_foreign,198
5/1/2019,Chachoengsao ,east,no_tourist_foreign,1287
5/1/2019,Ratchaburi ,central,no_tourist_foreign,4678
5/1/2019,Kanchanaburi ,central,no_tourist_foreign,38074
5/1/2019,Samut Songkhram ,central,no_tourist_foreign,3614
5/1/2019,Suphan Buri ,central,no_tourist_foreign,2483
5/1/2019,Phetchaburi ,central,no_tourist_foreign,30154
5/1/2019,Prachuap Khiri Khan ,central,no_tourist_foreign,68525
5/1/2019,Chonburi ,east,no_tourist_foreign,873111
5/1/2019,Chanthaburi ,east,no_tourist_foreign,9869
5/1/2019,Trat ,east,no_tourist_foreign,35367
5/1/2019,Nakhon Nayok ,east,no_tourist_foreign,927
5/1/2019,Prachinburi ,east,no_tourist_foreign,7574
5/1/2019,Rayong ,east,no_tourist_foreign,35289
5/1/2019,Sa Kaeo ,east,no_tourist_foreign,17550
5/1/2019,Phuket ,south,no_tourist_foreign,837349
5/1/2019,Phatthalung ,south,no_tourist_foreign,4341
5/1/2019,Trang ,south,no_tourist_foreign,11615
5/1/2019,Ranong ,south,no_tourist_foreign,3467
5/1/2019,Chumphon ,south,no_tourist_foreign,7894
5/1/2019,Pattani ,south,no_tourist_foreign,97
5/1/2019,Yala ,south,no_tourist_foreign,51226
5/1/2019,Nakhon Si Thammarat ,south,no_tourist_foreign,3066
5/1/2019,Narathiwat ,south,no_tourist_foreign,41227
5/1/2019,Krabi ,south,no_tourist_foreign,378748
5/1/2019,Songkhla ,south,no_tourist_foreign,224250
5/1/2019,Phang Nga ,south,no_tourist_foreign,276368
5/1/2019,Surat Thani ,south,no_tourist_foreign,258201
5/1/2019,Satun ,south,no_tourist_foreign,14326
5/1/2019,Kamphaeng Phet ,north,no_tourist_foreign,2674
5/1/2019,Chiang Rai ,north,no_tourist_foreign,40625
5/1/2019,Chiang Mai ,north,no_tourist_foreign,247911
5/1/2019,Phichit ,north,no_tourist_foreign,631
5/1/2019,Nakhon Sawan ,north,no_tourist_foreign,3772
5/1/2019,Tak ,north,no_tourist_foreign,1391
5/1/2019,Phitsanulok ,north,no_tourist_foreign,10606
5/1/2019,Phayao ,north,no_tourist_foreign,865
5/1/2019,Phetchabun ,north,no_tourist_foreign,2283
5/1/2019,Phrae ,north,no_tourist_foreign,4035
5/1/2019,Lampang ,north,no_tourist_foreign,3864
5/1/2019,Lamphun ,north,no_tourist_foreign,3069
5/1/2019,Mae Hong Son ,north,no_tourist_foreign,17976
5/1/2019,Uttaradit ,north,no_tourist_foreign,396
5/1/2019,Uthai Thani ,north,no_tourist_foreign,720
5/1/2019,Sukhothai ,north,no_tourist_foreign,23996
5/1/2019,Nan ,north,no_tourist_foreign,1550
5/1/2019,Kalasin ,east_northeast,no_tourist_foreign,380
5/1/2019,Khon Kaen ,east_northeast,no_tourist_foreign,5913
5/1/2019,Chaiyaphum ,east_northeast,no_tourist_foreign,1290
5/1/2019,Nakhon Phanom ,east_northeast,no_tourist_foreign,9207
5/1/2019,Nakhon Ratchasima ,east_northeast,no_tourist_foreign,15193
5/1/2019,Buriram ,east_northeast,no_tourist_foreign,4133
5/1/2019,Maha Sarakham ,east_northeast,no_tourist_foreign,754
5/1/2019,Mukdahan ,east_northeast,no_tourist_foreign,17807
5/1/2019,Roi Et ,east_northeast,no_tourist_foreign,716
5/1/2019,Loei ,east_northeast,no_tourist_foreign,2276
5/1/2019,Sisaket ,south,no_tourist_foreign,1458
5/1/2019,Surin ,east_northeast,no_tourist_foreign,2124
5/1/2019,Nong Khai ,east_northeast,no_tourist_foreign,49234
5/1/2019,Bueng Kan ,east_northeast,no_tourist_foreign,726
5/1/2019,Udon Thani ,east_northeast,no_tourist_foreign,11041
5/1/2019,Ubon Ratchathani ,east_northeast,no_tourist_foreign,12953
5/1/2019,Sakon Nakhon ,east_northeast,no_tourist_foreign,601
5/1/2019,Yasothon ,east_northeast,no_tourist_foreign,1738
5/1/2019,Amnat Charoen ,east_northeast,no_tourist_foreign,620
5/1/2019,Nong Bua Lamphu ,east_northeast,no_tourist_foreign,114
5/1/2020,Bangkok,central,no_tourist_foreign,137546
5/1/2020,Lopburi ,central,no_tourist_foreign,0
5/1/2020,Phra Nakhon Si Ayutthaya ,central,no_tourist_foreign,0
5/1/2020,Saraburi ,central,no_tourist_foreign,0
5/1/2020,Chainat ,central,no_tourist_foreign,0
5/1/2020,Nakhon Pathom ,central,no_tourist_foreign,0
5/1/2020,Sing Buri ,central,no_tourist_foreign,0
5/1/2020,Ang Thong ,central,no_tourist_foreign,0
5/1/2020,Nonthaburi ,central,no_tourist_foreign,0
5/1/2020,Pathum Thani ,central,no_tourist_foreign,0
5/1/2020,Samut Prakan ,central,no_tourist_foreign,0
5/1/2020,Samut Sakhon ,central,no_tourist_foreign,0
5/1/2020,Chachoengsao ,east,no_tourist_foreign,0
5/1/2020,Ratchaburi ,central,no_tourist_foreign,0
5/1/2020,Kanchanaburi ,central,no_tourist_foreign,0
5/1/2020,Samut Songkhram ,central,no_tourist_foreign,0
5/1/2020,Suphan Buri ,central,no_tourist_foreign,0
5/1/2020,Phetchaburi ,central,no_tourist_foreign,25
5/1/2020,Prachuap Khiri Khan ,central,no_tourist_foreign,213
5/1/2020,Chonburi ,east,no_tourist_foreign,10104
5/1/2020,Chanthaburi ,east,no_tourist_foreign,0
5/1/2020,Trat ,east,no_tourist_foreign,293
5/1/2020,Nakhon Nayok ,east,no_tourist_foreign,0
5/1/2020,Prachinburi ,east,no_tourist_foreign,20
5/1/2020,Rayong ,east,no_tourist_foreign,0
5/1/2020,Sa Kaeo ,east,no_tourist_foreign,0
5/1/2020,Phuket ,south,no_tourist_foreign,3941
5/1/2020,Phatthalung ,south,no_tourist_foreign,0
5/1/2020,Trang ,south,no_tourist_foreign,94
5/1/2020,Ranong ,south,no_tourist_foreign,231
5/1/2020,Chumphon ,south,no_tourist_foreign,0
5/1/2020,Pattani ,south,no_tourist_foreign,0
5/1/2020,Yala ,south,no_tourist_foreign,57
5/1/2020,Nakhon Si Thammarat ,south,no_tourist_foreign,0
5/1/2020,Narathiwat ,south,no_tourist_foreign,0
5/1/2020,Krabi ,south,no_tourist_foreign,198
5/1/2020,Songkhla ,south,no_tourist_foreign,531
5/1/2020,Phang Nga ,south,no_tourist_foreign,1135
5/1/2020,Surat Thani ,south,no_tourist_foreign,8239
5/1/2020,Satun ,south,no_tourist_foreign,95
5/1/2020,Kamphaeng Phet ,north,no_tourist_foreign,0
5/1/2020,Chiang Rai ,north,no_tourist_foreign,367
5/1/2020,Chiang Mai ,north,no_tourist_foreign,583
5/1/2020,Phichit ,north,no_tourist_foreign,0
5/1/2020,Nakhon Sawan ,north,no_tourist_foreign,12
5/1/2020,Tak ,north,no_tourist_foreign,0
5/1/2020,Phitsanulok ,north,no_tourist_foreign,92
5/1/2020,Phayao ,north,no_tourist_foreign,5
5/1/2020,Phetchabun ,north,no_tourist_foreign,0
5/1/2020,Phrae ,north,no_tourist_foreign,0
5/1/2020,Lampang ,north,no_tourist_foreign,0
5/1/2020,Lamphun ,north,no_tourist_foreign,0
5/1/2020,Mae Hong Son ,north,no_tourist_foreign,0
5/1/2020,Uttaradit ,north,no_tourist_foreign,9
5/1/2020,Uthai Thani ,north,no_tourist_foreign,0
5/1/2020,Sukhothai ,north,no_tourist_foreign,38
5/1/2020,Nan ,north,no_tourist_foreign,0
5/1/2020,Kalasin ,east_northeast,no_tourist_foreign,0
5/1/2020,Khon Kaen ,east_northeast,no_tourist_foreign,0
5/1/2020,Chaiyaphum ,east_northeast,no_tourist_foreign,0
5/1/2020,Nakhon Phanom ,east_northeast,no_tourist_foreign,0
5/1/2020,Nakhon Ratchasima ,east_northeast,no_tourist_foreign,0
5/1/2020,Buriram ,east_northeast,no_tourist_foreign,0
5/1/2020,Maha Sarakham ,east_northeast,no_tourist_foreign,0
5/1/2020,Mukdahan ,east_northeast,no_tourist_foreign,0
5/1/2020,Roi Et ,east_northeast,no_tourist_foreign,2
5/1/2020,Loei ,east_northeast,no_tourist_foreign,0
5/1/2020,Sisaket ,south,no_tourist_foreign,0
5/1/2020,Surin ,east_northeast,no_tourist_foreign,0
5/1/2020,Nong Khai ,east_northeast,no_tourist_foreign,0
5/1/2020,Bueng Kan ,east_northeast,no_tourist_foreign,0
5/1/2020,Udon Thani ,east_northeast,no_tourist_foreign,0
5/1/2020,Ubon Ratchathani ,east_northeast,no_tourist_foreign,0
5/1/2020,Sakon Nakhon ,east_northeast,no_tourist_foreign,0
5/1/2020,Yasothon ,east_northeast,no_tourist_foreign,0
5/1/2020,Amnat Charoen ,east_northeast,no_tourist_foreign,0
5/1/2020,Nong Bua Lamphu ,east_northeast,no_tourist_foreign,0
5/1/2021,Bangkok,central,no_tourist_foreign,29494
5/1/2021,Lopburi ,central,no_tourist_foreign,39
5/1/2021,Phra Nakhon Si Ayutthaya ,central,no_tourist_foreign,362
5/1/2021,Saraburi ,central,no_tourist_foreign,53
5/1/2021,Chainat ,central,no_tourist_foreign,0
5/1/2021,Nakhon Pathom ,central,no_tourist_foreign,16
5/1/2021,Sing Buri ,central,no_tourist_foreign,0
5/1/2021,Ang Thong ,central,no_tourist_foreign,0
5/1/2021,Nonthaburi ,central,no_tourist_foreign,21
5/1/2021,Pathum Thani ,central,no_tourist_foreign,28
5/1/2021,Samut Prakan ,central,no_tourist_foreign,78
5/1/2021,Samut Sakhon ,central,no_tourist_foreign,0
5/1/2021,Chachoengsao ,east,no_tourist_foreign,0
5/1/2021,Ratchaburi ,central,no_tourist_foreign,0
5/1/2021,Kanchanaburi ,central,no_tourist_foreign,243
5/1/2021,Samut Songkhram ,central,no_tourist_foreign,56
5/1/2021,Suphan Buri ,central,no_tourist_foreign,0
5/1/2021,Phetchaburi ,central,no_tourist_foreign,191
5/1/2021,Prachuap Khiri Khan ,central,no_tourist_foreign,87
5/1/2021,Chonburi ,east,no_tourist_foreign,707
5/1/2021,Chanthaburi ,east,no_tourist_foreign,56
5/1/2021,Trat ,east,no_tourist_foreign,129
5/1/2021,Nakhon Nayok ,east,no_tourist_foreign,0
5/1/2021,Prachinburi ,east,no_tourist_foreign,0
5/1/2021,Rayong ,east,no_tourist_foreign,213
5/1/2021,Sa Kaeo ,east,no_tourist_foreign,0
5/1/2021,Phuket ,south,no_tourist_foreign,525
5/1/2021,Phatthalung ,south,no_tourist_foreign,0
5/1/2021,Trang ,south,no_tourist_foreign,0
5/1/2021,Ranong ,south,no_tourist_foreign,0
5/1/2021,Chumphon ,south,no_tourist_foreign,0
5/1/2021,Pattani ,south,no_tourist_foreign,0
5/1/2021,Yala ,south,no_tourist_foreign,0
5/1/2021,Nakhon Si Thammarat ,south,no_tourist_foreign,0
5/1/2021,Narathiwat ,south,no_tourist_foreign,0
5/1/2021,Krabi ,south,no_tourist_foreign,140
5/1/2021,Songkhla ,south,no_tourist_foreign,31
5/1/2021,Phang Nga ,south,no_tourist_foreign,621
5/1/2021,Surat Thani ,south,no_tourist_foreign,21
5/1/2021,Satun ,south,no_tourist_foreign,36
5/1/2021,Kamphaeng Phet ,north,no_tourist_foreign,0
5/1/2021,Chiang Rai ,north,no_tourist_foreign,346
5/1/2021,Chiang Mai ,north,no_tourist_foreign,2073
5/1/2021,Phichit ,north,no_tourist_foreign,0
5/1/2021,Nakhon Sawan ,north,no_tourist_foreign,0
5/1/2021,Tak ,north,no_tourist_foreign,23
5/1/2021,Phitsanulok ,north,no_tourist_foreign,86
5/1/2021,Phayao ,north,no_tourist_foreign,21
5/1/2021,Phetchabun ,north,no_tourist_foreign,0
5/1/2021,Phrae ,north,no_tourist_foreign,0
5/1/2021,Lampang ,north,no_tourist_foreign,403
5/1/2021,Lamphun ,north,no_tourist_foreign,125
5/1/2021,Mae Hong Son ,north,no_tourist_foreign,268
5/1/2021,Uttaradit ,north,no_tourist_foreign,0
5/1/2021,Uthai Thani ,north,no_tourist_foreign,0
5/1/2021,Sukhothai ,north,no_tourist_foreign,122
5/1/2021,Nan ,north,no_tourist_foreign,79
5/1/2021,Kalasin ,east_northeast,no_tourist_foreign,0
